Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-4896,2023-02-16,2022-01-15,CUST-265,Bob,Consumer,California,West,PROD-800,Office Supplies,Pen,Printer Model X,881.47,6,0.12,7.42
ORD-9066,2021-09-14,2021-08-06,CUST-591,Diana,Home Office,Illinois,Central,PROD-227,Office Supplies,Tablet,Pen Model Z,462.56,9,0.13,-24.8
ORD-1727,2023-05-05,2023-04-30,CUST-752,Bob,Corporate,Texas,South,PROD-656,Furniture,Pen,Pen Model Y,233.67,3,0.02,7.43
ORD-8039,2022-09-27,2023-05-19,CUST-663,Grace,Home Office,Texas,West,PROD-873,Office Supplies,Monitor,Tablet Model X,1047.1,7,0.11,4.19
ORD-8715,2022-04-01,2022-03-11,CUST-279,Frank,Home Office,California,East,PROD-797,Furniture,Monitor,Desk Model X,1003.78,8,0.25,-136.1
ORD-4670,2021-02-16,2023-01-27,CUST-643,Diana,Consumer,Illinois,South,PROD-996,Furniture,Desk,Chair Model X,552.88,1,0.2,-2.27
ORD-2141,2021-01-10,2023-08-01,CUST-825,Alice,Home Office,Texas,Central,PROD-940,Technology,Monitor,Laptop Model X,260.02,3,0.04,8.05
ORD-5031,2021-05-24,2022-12-09,CUST-876,Frank,Consumer,New York,West,PROD-142,Furniture,Laptop,Notebook Model X,1079.95,7,0.14,-66.98
ORD-9550,2022-05-02,2022-08-23,CUST-116,Grace,Consumer,New York,South,PROD-883,Technology,Printer,Desk Model Y,420.18,3,0.28,-36.55
ORD-4742,2023-11-16,2021-08-25,CUST-225,Bob,Home Office,Illinois,East,PROD-113,Office Supplies,Chair,Notebook Model Z,1295.78,8,0.07,-7.9
ORD-3844,2023-10-28,2021-04-11,CUST-181,Frank,Consumer,California,Central,PROD-173,Technology,Notebook,Monitor Model Y,1094.82,5,0.25,-84.81
ORD-3211,2022-08-14,2023-01-10,CUST-139,Frank,Home Office,Texas,Central,PROD-118,Office Supplies,Pen,Pen Model Y,1340.74,6,0.17,5.82
ORD-1972,2023-11-05,2021-04-30,CUST-715,Alice,Corporate,Florida,East,PROD-150,Office Supplies,Desk,Tablet Model X,1477.2,1,0.11,-39.83
ORD-1360,2023-06-18,2022-12-10,CUST-318,Grace,Corporate,Florida,West,PROD-491,Technology,Printer,Tablet Model Y,524.7,9,0.29,-97.46
ORD-3632,2021-07-26,2021-03-30,CUST-281,Alice,Consumer,Texas,West,PROD-403,Furniture,Pen,Notebook Model X,766.01,7,0.22,-25.45
ORD-4190,2023-06-29,2021-02-06,CUST-995,Eve,Corporate,Illinois,Central,PROD-751,Office Supplies,Pen,Chair Model Y,617.59,5,0.1,28.15
ORD-5948,2021-09-16,2021-11-11,CUST-537,Grace,Corporate,New York,East,PROD-809,Technology,Notebook,Notebook Model X,134.84,5,0.06,15.65
ORD-2624,2022-03-30,2022-07-06,CUST-767,Diana,Home Office,New York,West,PROD-390,Furniture,Monitor,Monitor Model X,619.36,4,0.26,-53.84
ORD-2756,2023-03-10,2022-03-04,CUST-789,Grace,Home Office,Texas,South,PROD-297,Furniture,Laptop,Chair Model Y,676.82,1,0.18,-35.62
ORD-8818,2022-01-10,2022-06-02,CUST-629,Alice,Corporate,New York,West,PROD-617,Office Supplies,Laptop,Monitor Model Y,276.63,1,0.01,13.73
ORD-6119,2022-04-09,2022-10-16,CUST-752,Diana,Corporate,Texas,West,PROD-454,Furniture,Tablet,Laptop Model Z,1327.3,1,0.13,1.16
ORD-7026,2021-03-16,2021-01-10,CUST-260,Eve,Home Office,California,Central,PROD-335,Furniture,Pen,Pen Model Z,452.81,3,0.13,-34.34
ORD-9432,2021-08-30,2021-02-27,CUST-825,Diana,Home Office,New York,Central,PROD-366,Office Supplies,Desk,Tablet Model Z,1142.7,4,0.23,-149.67
ORD-7975,2023-11-07,2021-10-11,CUST-833,Frank,Corporate,Illinois,Central,PROD-350,Furniture,Notebook,Tablet Model Y,132.88,4,0.07,-0.12
ORD-1975,2021-05-03,2022-04-07,CUST-873,Grace,Consumer,New York,West,PROD-958,Technology,Pen,Laptop Model Y,64.53,5,0.14,-1.74
ORD-5318,2021-04-21,2022-08-18,CUST-656,Eve,Home Office,Texas,East,PROD-637,Furniture,Laptop,Printer Model X,1493.32,4,0.02,65.6
ORD-6923,2021-08-22,2023-07-20,CUST-286,Bob,Home Office,Florida,East,PROD-683,Technology,Desk,Pen Model Z,202.07,5,0.04,14.2
ORD-3313,2023-08-26,2021-03-07,CUST-453,Eve,Corporate,New York,East,PROD-188,Furniture,Desk,Chair Model X,1153.47,5,0.24,-213.31
ORD-1787,2022-05-12,2023-05-06,CUST-474,Eve,Corporate,Texas,South,PROD-182,Office Supplies,Notebook,Laptop Model X,914.68,3,0.16,-57.06
ORD-3428,2023-11-30,2023-03-14,CUST-566,Grace,Consumer,New York,Central,PROD-917,Furniture,Desk,Chair Model X,690.37,6,0.12,-7.14
ORD-9747,2022-12-28,2021-05-17,CUST-340,Eve,Home Office,New York,West,PROD-637,Technology,Printer,Notebook Model X,74.64,4,0.08,0.17
ORD-7664,2021-04-02,2023-02-02,CUST-836,Charlie,Corporate,New York,West,PROD-882,Furniture,Desk,Desk Model Z,506.37,1,0.29,-48.65
ORD-8483,2021-12-03,2023-10-08,CUST-433,Alice,Corporate,Florida,East,PROD-586,Office Supplies,Pen,Tablet Model X,1352.13,6,0.14,-62.75
ORD-2363,2022-05-28,2023-12-09,CUST-147,Diana,Consumer,Texas,South,PROD-559,Furniture,Pen,Chair Model Y,1359.63,8,0.17,-38.76
ORD-4959,2022-08-26,2022-09-05,CUST-210,Frank,Consumer,California,West,PROD-379,Furniture,Monitor,Monitor Model Y,907.55,1,0.3,-188.89
ORD-9781,2022-03-04,2023-05-01,CUST-694,Diana,Home Office,Illinois,East,PROD-944,Technology,Laptop,Chair Model Y,870.52,3,0.23,-52.79
ORD-2749,2021-01-07,2021-04-28,CUST-203,Grace,Corporate,Florida,Central,PROD-286,Furniture,Notebook,Desk Model Z,649.89,5,0.11,27.81
ORD-7671,2021-04-30,2023-02-19,CUST-562,Charlie,Corporate,Illinois,South,PROD-924,Technology,Printer,Pen Model X,1167.84,7,0.17,-2.26
ORD-1540,2022-01-22,2023-04-01,CUST-173,Bob,Home Office,Illinois,South,PROD-500,Office Supplies,Pen,Tablet Model Z,1326.76,9,0.12,-60.4
ORD-8634,2022-10-03,2023-10-21,CUST-666,Grace,Consumer,California,East,PROD-692,Furniture,Laptop,Notebook Model X,1096.71,8,0.17,-73.84
ORD-9482,2023-12-03,2022-04-25,CUST-416,Frank,Home Office,New York,Central,PROD-590,Office Supplies,Monitor,Laptop Model Z,797.42,2,0.19,-87.43
ORD-4935,2021-07-02,2022-06-21,CUST-101,Grace,Home Office,California,South,PROD-740,Office Supplies,Notebook,Notebook Model Z,959.2,9,0.29,-128.75
ORD-4958,2022-11-28,2022-05-10,CUST-853,Grace,Home Office,Illinois,West,PROD-238,Technology,Notebook,Desk Model X,345.22,2,0.22,-23.52
ORD-4859,2022-07-19,2022-02-10,CUST-471,Grace,Consumer,Florida,South,PROD-375,Furniture,Printer,Tablet Model Z,1487.02,6,0.21,-20.39
ORD-9050,2022-03-22,2021-04-07,CUST-869,Grace,Consumer,Illinois,West,PROD-642,Technology,Tablet,Chair Model X,1405.09,4,0.03,218.27
ORD-6331,2021-07-19,2021-09-12,CUST-568,Alice,Corporate,Illinois,Central,PROD-847,Technology,Pen,Pen Model Y,1435.82,8,0.1,129.96
ORD-9199,2023-08-06,2022-02-19,CUST-943,Alice,Corporate,California,South,PROD-710,Technology,Notebook,Printer Model Y,266.93,4,0.08,15.19
ORD-2657,2022-05-28,2022-08-08,CUST-109,Alice,Home Office,Texas,South,PROD-266,Furniture,Monitor,Pen Model Y,986.12,9,0.03,41.7
ORD-7185,2023-09-17,2022-07-31,CUST-687,Grace,Corporate,Illinois,West,PROD-546,Technology,Notebook,Printer Model Z,991.39,2,0.26,-69.41
ORD-5428,2021-08-01,2021-09-01,CUST-522,Alice,Consumer,Texas,South,PROD-105,Office Supplies,Pen,Monitor Model Y,545.54,4,0.24,-32.2
ORD-8237,2022-06-30,2022-10-02,CUST-357,Charlie,Corporate,New York,Central,PROD-454,Furniture,Pen,Pen Model X,1300.47,7,0.24,-166.38
ORD-2039,2022-05-01,2021-02-09,CUST-732,Diana,Corporate,Illinois,East,PROD-895,Office Supplies,Tablet,Tablet Model Y,1177.87,2,0.05,97.71
ORD-3116,2021-06-17,2021-12-20,CUST-932,Grace,Consumer,California,Central,PROD-152,Technology,Laptop,Printer Model Y,1085.03,1,0.18,-125.02
ORD-9876,2023-06-09,2022-03-03,CUST-826,Bob,Corporate,New York,East,PROD-215,Technology,Monitor,Laptop Model Z,62.76,2,0.16,-3.42
ORD-5018,2023-07-20,2024-01-07,CUST-575,Frank,Consumer,Florida,West,PROD-399,Office Supplies,Notebook,Tablet Model X,1486.03,2,0.18,-14.02
ORD-8546,2023-04-08,2023-09-10,CUST-344,Frank,Corporate,Illinois,East,PROD-164,Office Supplies,Tablet,Laptop Model Z,1083.19,6,0.24,-47.08
ORD-2824,2021-05-17,2022-05-26,CUST-436,Grace,Corporate,California,East,PROD-307,Technology,Tablet,Pen Model Z,1454.78,3,0.03,134.89
ORD-4534,2021-04-25,2021-05-21,CUST-791,Bob,Home Office,Illinois,South,PROD-852,Furniture,Pen,Laptop Model X,148.43,7,0.06,4.83
ORD-7670,2023-12-09,2021-09-10,CUST-587,Bob,Corporate,California,West,PROD-208,Furniture,Pen,Printer Model Z,1047.64,4,0.08,90.27
ORD-9254,2022-05-31,2022-11-01,CUST-952,Charlie,Home Office,California,South,PROD-879,Technology,Notebook,Tablet Model X,1122.32,2,0.14,42.85
ORD-9452,2022-11-19,2021-11-14,CUST-911,Charlie,Corporate,Texas,West,PROD-255,Technology,Chair,Chair Model Y,115.71,2,0.18,-4.0
ORD-4571,2023-10-17,2022-02-25,CUST-901,Eve,Home Office,Illinois,South,PROD-867,Office Supplies,Printer,Desk Model X,115.43,2,0.09,3.74
ORD-4192,2023-11-16,2023-05-30,CUST-172,Charlie,Corporate,California,East,PROD-683,Office Supplies,Printer,Printer Model X,1148.15,4,0.03,176.84
ORD-5953,2023-12-30,2023-01-20,CUST-820,Alice,Consumer,California,Central,PROD-834,Technology,Laptop,Printer Model X,1200.57,8,0.15,1.71
ORD-5275,2021-10-20,2024-01-05,CUST-852,Grace,Corporate,New York,East,PROD-860,Technology,Monitor,Chair Model Z,1367.06,3,0.02,41.21
ORD-1354,2021-08-19,2023-06-18,CUST-973,Diana,Consumer,Illinois,South,PROD-209,Technology,Pen,Tablet Model X,1162.62,6,0.11,99.74
ORD-6029,2023-07-27,2023-11-20,CUST-784,Bob,Consumer,New York,West,PROD-129,Office Supplies,Tablet,Tablet Model X,375.75,4,0.01,55.25
ORD-3774,2022-06-02,2023-12-02,CUST-104,Charlie,Home Office,Texas,Central,PROD-518,Technology,Pen,Notebook Model X,1453.68,2,0.07,76.16
ORD-1588,2023-11-14,2022-06-26,CUST-561,Diana,Consumer,Texas,East,PROD-489,Technology,Monitor,Pen Model Y,415.51,3,0.03,9.26
ORD-1604,2022-12-07,2022-07-25,CUST-465,Alice,Consumer,California,West,PROD-457,Office Supplies,Desk,Laptop Model X,1096.28,4,0.13,-80.23
ORD-9365,2022-01-12,2022-12-25,CUST-594,Charlie,Home Office,California,South,PROD-696,Office Supplies,Chair,Pen Model Z,803.48,9,0.07,100.6
ORD-1353,2022-03-13,2023-09-29,CUST-316,Charlie,Corporate,California,Central,PROD-641,Furniture,Chair,Chair Model X,201.02,5,0.02,30.04
ORD-6434,2023-05-03,2023-05-27,CUST-313,Diana,Corporate,Illinois,West,PROD-480,Office Supplies,Laptop,Pen Model X,1392.15,7,0.09,-35.45
ORD-1433,2023-08-28,2021-07-09,CUST-424,Frank,Consumer,Illinois,Central,PROD-947,Furniture,Chair,Chair Model Y,890.13,1,0.27,-95.95
ORD-9450,2022-05-14,2022-03-27,CUST-409,Grace,Home Office,Florida,East,PROD-930,Furniture,Chair,Tablet Model X,155.89,1,0.25,-27.14
ORD-1867,2022-08-23,2021-04-05,CUST-137,Frank,Corporate,California,Central,PROD-875,Technology,Laptop,Laptop Model Z,587.37,6,0.26,-89.16
ORD-9787,2023-02-17,2021-10-11,CUST-160,Alice,Home Office,New York,Central,PROD-830,Technology,Chair,Pen Model X,1152.2,7,0.12,6.83
ORD-6764,2021-03-11,2022-07-25,CUST-194,Charlie,Home Office,Florida,East,PROD-227,Office Supplies,Chair,Printer Model Z,935.26,1,0.26,-69.57
ORD-1393,2021-07-24,2021-01-26,CUST-332,Diana,Consumer,Illinois,South,PROD-388,Technology,Chair,Monitor Model Y,350.77,4,0.29,-81.45
ORD-4754,2021-12-07,2021-09-18,CUST-888,Alice,Home Office,Illinois,Central,PROD-910,Office Supplies,Printer,Notebook Model X,862.74,6,0.29,-189.67
ORD-5370,2023-11-22,2022-05-13,CUST-647,Charlie,Consumer,California,East,PROD-175,Technology,Chair,Desk Model Y,477.12,2,0.04,60.02
ORD-5521,2023-12-03,2021-04-26,CUST-612,Frank,Home Office,New York,West,PROD-398,Furniture,Chair,Printer Model X,800.36,9,0.25,-40.49
ORD-8699,2021-04-28,2022-03-29,CUST-249,Charlie,Consumer,New York,West,PROD-656,Furniture,Tablet,Tablet Model Z,490.59,2,0.1,32.6
ORD-5578,2023-06-08,2022-12-02,CUST-570,Bob,Corporate,Texas,West,PROD-845,Technology,Monitor,Desk Model Y,754.49,5,0.13,27.65
ORD-9405,2021-01-15,2023-02-12,CUST-314,Eve,Home Office,California,South,PROD-855,Office Supplies,Tablet,Monitor Model X,1266.4,1,0.2,-89.28
ORD-3126,2023-06-30,2022-01-21,CUST-498,Alice,Consumer,Illinois,East,PROD-570,Furniture,Laptop,Monitor Model Z,333.78,6,0.23,-42.84
ORD-9330,2022-09-19,2022-09-06,CUST-657,Diana,Corporate,California,East,PROD-849,Technology,Pen,Laptop Model Y,22.65,3,0.27,-4.5
ORD-5193,2022-11-21,2023-09-17,CUST-676,Bob,Consumer,California,East,PROD-586,Office Supplies,Tablet,Desk Model X,249.4,6,0.29,-53.04
ORD-4960,2023-02-13,2021-08-08,CUST-105,Charlie,Consumer,Texas,East,PROD-593,Technology,Pen,Laptop Model Y,1265.95,9,0.23,-143.68
ORD-1663,2023-07-02,2023-05-31,CUST-180,Diana,Consumer,Texas,South,PROD-214,Office Supplies,Laptop,Printer Model X,634.28,8,0.07,78.99
ORD-3832,2021-04-30,2022-07-12,CUST-288,Bob,Consumer,Florida,South,PROD-470,Office Supplies,Desk,Chair Model Z,1114.84,2,0.15,-9.94
ORD-5574,2021-01-26,2023-12-24,CUST-762,Bob,Consumer,California,West,PROD-548,Furniture,Tablet,Chair Model Z,65.53,9,0.1,5.24
ORD-7371,2021-03-05,2021-12-17,CUST-759,Frank,Home Office,Illinois,East,PROD-263,Technology,Laptop,Chair Model Y,236.59,1,0.26,-41.01
ORD-8624,2022-04-05,2022-01-26,CUST-127,Frank,Corporate,Texas,West,PROD-892,Furniture,Tablet,Desk Model Y,862.05,3,0.15,-35.42
ORD-7292,2021-11-10,2023-03-16,CUST-776,Eve,Corporate,Florida,Central,PROD-312,Furniture,Pen,Chair Model X,1086.05,4,0.26,-108.92
ORD-6177,2023-03-16,2022-01-13,CUST-234,Frank,Corporate,Florida,Central,PROD-392,Furniture,Tablet,Printer Model Z,1186.07,5,0.29,-272.49
ORD-9353,2023-09-13,2023-05-22,CUST-865,Bob,Home Office,Florida,West,PROD-220,Office Supplies,Monitor,Laptop Model X,971.66,7,0.09,1.3
ORD-8006,2023-01-06,2021-03-08,CUST-404,Alice,Consumer,Illinois,South,PROD-495,Furniture,Tablet,Desk Model Z,1139.89,3,0.01,142.1
ORD-4178,2023-06-08,2023-01-17,CUST-594,Eve,Home Office,Texas,Central,PROD-521,Furniture,Notebook,Laptop Model Y,265.31,6,0.06,25.19
ORD-6546,2023-09-09,2021-01-09,CUST-823,Eve,Consumer,New York,West,PROD-667,Technology,Tablet,Desk Model X,994.1,8,0.19,-74.19
ORD-5490,2022-08-02,2021-01-28,CUST-379,Charlie,Home Office,Illinois,East,PROD-179,Furniture,Chair,Laptop Model X,649.43,5,0.24,-38.98
ORD-5896,2023-08-30,2021-10-18,CUST-179,Charlie,Corporate,California,West,PROD-975,Technology,Tablet,Monitor Model Z,1374.01,1,0.22,-113.14
ORD-1185,2023-05-11,2021-01-29,CUST-880,Alice,Home Office,New York,East,PROD-480,Furniture,Laptop,Laptop Model Z,930.62,5,0.24,-85.91
ORD-5653,2022-12-08,2022-04-13,CUST-959,Diana,Consumer,Illinois,Central,PROD-381,Office Supplies,Laptop,Chair Model Z,821.67,3,0.28,-155.63
ORD-2980,2022-01-30,2021-04-19,CUST-490,Frank,Corporate,Texas,West,PROD-668,Office Supplies,Chair,Monitor Model Y,875.83,4,0.07,25.55
ORD-5541,2022-04-29,2023-06-11,CUST-114,Frank,Corporate,Florida,East,PROD-539,Technology,Notebook,Laptop Model X,1250.35,7,0.02,45.1
ORD-8808,2022-10-28,2022-03-16,CUST-698,Alice,Consumer,Illinois,South,PROD-425,Technology,Pen,Desk Model Z,36.69,3,0.1,-1.42
ORD-1829,2022-04-01,2021-07-23,CUST-991,Eve,Consumer,California,West,PROD-396,Furniture,Tablet,Desk Model Y,1293.2,1,0.26,-84.63
ORD-4519,2021-07-29,2023-02-17,CUST-322,Charlie,Home Office,California,South,PROD-150,Office Supplies,Desk,Notebook Model Z,63.2,8,0.22,-5.52
ORD-9008,2022-06-09,2023-09-18,CUST-936,Alice,Consumer,California,West,PROD-567,Office Supplies,Notebook,Desk Model X,882.34,4,0.01,51.4
ORD-6909,2022-11-07,2021-10-29,CUST-702,Charlie,Consumer,New York,South,PROD-550,Technology,Chair,Tablet Model Z,763.84,3,0.05,35.68
ORD-2225,2023-09-29,2022-03-15,CUST-927,Alice,Consumer,Florida,West,PROD-600,Furniture,Tablet,Printer Model X,568.12,6,0.28,-76.61
ORD-6774,2023-06-15,2023-11-02,CUST-365,Frank,Corporate,Illinois,South,PROD-974,Office Supplies,Pen,Desk Model Y,210.51,4,0.15,6.05
ORD-3844,2023-10-01,2023-04-18,CUST-918,Alice,Consumer,New York,Central,PROD-623,Technology,Tablet,Monitor Model Y,203.63,7,0.19,-26.5
ORD-8347,2021-11-03,2022-08-31,CUST-419,Bob,Corporate,Illinois,East,PROD-196,Furniture,Chair,Notebook Model Z,1118.39,7,0.03,98.52
ORD-3733,2023-11-12,2022-10-05,CUST-205,Alice,Corporate,Texas,Central,PROD-720,Technology,Laptop,Desk Model X,187.97,3,0.17,-20.62
ORD-5420,2021-03-01,2021-04-21,CUST-352,Charlie,Corporate,Texas,South,PROD-868,Furniture,Printer,Tablet Model X,1037.14,2,0.25,-135.53
ORD-4996,2022-01-21,2022-10-06,CUST-298,Alice,Consumer,Illinois,East,PROD-758,Office Supplies,Printer,Chair Model X,1485.65,4,0.27,-165.94
ORD-2688,2021-02-25,2022-12-05,CUST-155,Diana,Consumer,New York,South,PROD-805,Technology,Tablet,Monitor Model Z,1029.19,6,0.14,26.8
ORD-3447,2021-06-17,2023-03-13,CUST-506,Frank,Corporate,California,West,PROD-541,Office Supplies,Notebook,Tablet Model X,131.31,3,0.18,-11.66
ORD-1867,2022-12-18,2023-05-21,CUST-537,Frank,Home Office,New York,South,PROD-442,Technology,Desk,Chair Model X,822.25,9,0.22,-106.82
ORD-7952,2023-05-15,2023-07-09,CUST-850,Bob,Home Office,New York,Central,PROD-336,Technology,Monitor,Pen Model X,1254.97,7,0.12,98.16
ORD-7084,2022-04-27,2023-04-30,CUST-556,Alice,Home Office,Illinois,East,PROD-683,Office Supplies,Laptop,Pen Model X,1432.82,6,0.09,-32.27
ORD-9431,2021-12-06,2022-05-23,CUST-576,Diana,Consumer,New York,South,PROD-325,Technology,Monitor,Monitor Model Z,1096.93,4,0.03,128.13
ORD-6305,2023-03-07,2021-06-27,CUST-446,Charlie,Corporate,Texas,East,PROD-225,Furniture,Monitor,Laptop Model Z,478.31,4,0.06,48.05
ORD-9239,2023-06-11,2022-10-31,CUST-585,Grace,Consumer,Illinois,Central,PROD-359,Furniture,Chair,Printer Model X,391.71,4,0.29,-48.57
ORD-5049,2023-02-15,2022-05-27,CUST-952,Grace,Corporate,Illinois,East,PROD-638,Furniture,Desk,Notebook Model X,1180.05,9,0.26,-129.91
ORD-4457,2022-08-24,2021-04-20,CUST-462,Diana,Home Office,Illinois,East,PROD-637,Technology,Desk,Printer Model Y,1145.27,3,0.1,14.08
ORD-4228,2022-03-13,2023-05-23,CUST-829,Frank,Consumer,New York,West,PROD-452,Technology,Pen,Tablet Model Y,739.85,3,0.25,-134.84
ORD-2248,2023-12-19,2024-01-02,CUST-311,Bob,Home Office,Florida,East,PROD-910,Technology,Printer,Chair Model X,148.48,7,0.23,-14.0
ORD-2167,2021-06-01,2022-05-05,CUST-800,Charlie,Corporate,California,South,PROD-715,Office Supplies,Pen,Printer Model X,1014.62,3,0.29,-153.84
ORD-4490,2023-07-23,2023-01-04,CUST-946,Grace,Home Office,California,East,PROD-976,Technology,Laptop,Chair Model Y,893.86,4,0.01,123.23
ORD-2897,2022-06-24,2021-10-09,CUST-976,Alice,Corporate,Texas,Central,PROD-139,Technology,Printer,Chair Model Y,37.55,8,0.17,0.72
ORD-3179,2021-08-13,2023-06-23,CUST-713,Alice,Consumer,Illinois,East,PROD-789,Office Supplies,Desk,Tablet Model X,970.79,5,0.21,-91.4
ORD-6955,2022-07-17,2022-02-23,CUST-536,Diana,Consumer,California,West,PROD-550,Technology,Desk,Tablet Model Z,215.92,4,0.25,-12.14
ORD-3720,2022-07-12,2023-01-25,CUST-242,Alice,Home Office,New York,Central,PROD-812,Office Supplies,Pen,Tablet Model Z,1242.23,5,0.24,-195.98
ORD-2943,2022-09-10,2022-10-25,CUST-384,Grace,Consumer,New York,South,PROD-301,Office Supplies,Chair,Printer Model X,1016.89,9,0.08,8.32
ORD-6912,2021-01-24,2022-11-20,CUST-169,Charlie,Corporate,New York,Central,PROD-640,Office Supplies,Laptop,Pen Model X,96.5,3,0.21,-13.61
ORD-8686,2022-01-03,2021-04-15,CUST-947,Grace,Corporate,Texas,East,PROD-440,Office Supplies,Laptop,Tablet Model Y,807.1,9,0.24,-144.25
ORD-4696,2023-09-26,2022-12-14,CUST-676,Frank,Home Office,Illinois,Central,PROD-346,Office Supplies,Tablet,Notebook Model Y,1211.98,3,0.15,-36.85
ORD-3825,2021-12-01,2022-08-06,CUST-809,Charlie,Corporate,California,South,PROD-216,Furniture,Tablet,Printer Model Z,1248.38,8,0.15,-6.02
ORD-9414,2021-01-03,2021-02-27,CUST-627,Alice,Consumer,Illinois,South,PROD-481,Furniture,Monitor,Tablet Model X,146.37,6,0.13,-3.08
ORD-2746,2023-10-05,2022-08-02,CUST-409,Diana,Home Office,Illinois,Central,PROD-341,Technology,Laptop,Desk Model Y,136.78,5,0.06,9.96
ORD-1529,2021-09-20,2023-12-19,CUST-964,Alice,Home Office,New York,Central,PROD-885,Technology,Laptop,Chair Model Z,1167.0,6,0.25,-163.13
ORD-7384,2021-05-01,2021-04-28,CUST-362,Frank,Consumer,California,West,PROD-436,Technology,Printer,Notebook Model Z,364.33,4,0.15,-33.98
ORD-9325,2021-01-21,2023-03-31,CUST-159,Eve,Consumer,Texas,South,PROD-346,Technology,Notebook,Tablet Model Z,899.16,4,0.04,32.48
ORD-5486,2023-06-24,2023-11-12,CUST-621,Alice,Consumer,Illinois,West,PROD-760,Technology,Printer,Monitor Model Y,921.09,9,0.27,-165.61
ORD-1101,2021-05-20,2021-03-21,CUST-408,Bob,Home Office,Florida,East,PROD-929,Office Supplies,Tablet,Chair Model Y,952.12,8,0.25,-99.75
ORD-4723,2021-07-25,2022-07-14,CUST-619,Alice,Home Office,New York,South,PROD-510,Furniture,Notebook,Chair Model X,520.06,5,0.13,25.88
ORD-3728,2021-02-12,2023-06-06,CUST-481,Frank,Corporate,Florida,South,PROD-195,Furniture,Monitor,Tablet Model X,79.05,6,0.23,-12.07
ORD-3545,2023-04-30,2021-04-19,CUST-440,Eve,Home Office,Texas,West,PROD-205,Furniture,Desk,Pen Model Z,815.47,9,0.05,27.67
ORD-3558,2023-10-26,2023-03-11,CUST-701,Bob,Home Office,Texas,East,PROD-320,Office Supplies,Tablet,Laptop Model Z,782.21,4,0.29,-103.82
ORD-7846,2021-07-26,2022-11-20,CUST-648,Diana,Corporate,Texas,Central,PROD-274,Furniture,Printer,Pen Model Y,661.05,2,0.03,108.02
ORD-1948,2022-09-27,2021-03-12,CUST-183,Bob,Home Office,Texas,South,PROD-576,Office Supplies,Desk,Tablet Model Y,433.71,6,0.26,-68.11
ORD-5936,2021-12-11,2022-01-23,CUST-333,Charlie,Corporate,California,West,PROD-637,Furniture,Notebook,Chair Model X,1267.7,9,0.3,-256.04
ORD-3053,2022-01-07,2023-05-06,CUST-861,Frank,Corporate,Florida,South,PROD-702,Office Supplies,Chair,Notebook Model X,567.74,6,0.09,8.06
ORD-1193,2022-07-01,2023-12-19,CUST-339,Eve,Corporate,New York,West,PROD-478,Technology,Monitor,Monitor Model X,207.66,7,0.24,-34.16
ORD-9933,2023-09-11,2021-09-03,CUST-203,Charlie,Consumer,Florida,West,PROD-495,Technology,Printer,Notebook Model Y,1142.02,5,0.27,-166.92
ORD-8304,2021-12-01,2023-12-06,CUST-822,Charlie,Consumer,California,West,PROD-627,Office Supplies,Tablet,Notebook Model Z,961.69,9,0.29,-152.41
ORD-3959,2021-01-11,2022-11-16,CUST-324,Grace,Home Office,Illinois,South,PROD-914,Office Supplies,Tablet,Chair Model X,477.55,8,0.22,-69.92
ORD-9174,2021-03-16,2023-02-25,CUST-378,Bob,Corporate,Texas,Central,PROD-155,Office Supplies,Pen,Pen Model X,243.69,9,0.19,-25.93
ORD-3923,2023-08-05,2021-03-13,CUST-492,Bob,Consumer,Illinois,Central,PROD-933,Furniture,Monitor,Monitor Model Y,670.71,1,0.03,33.74
ORD-4239,2023-07-02,2021-04-19,CUST-777,Charlie,Corporate,Texas,West,PROD-662,Technology,Tablet,Printer Model X,117.58,3,0.14,0.1
ORD-4865,2022-12-11,2022-12-24,CUST-912,Frank,Corporate,New York,Central,PROD-586,Furniture,Monitor,Desk Model Z,349.68,7,0.12,12.84
ORD-9229,2023-05-03,2021-10-30,CUST-528,Diana,Consumer,Texas,Central,PROD-382,Technology,Pen,Chair Model Y,1446.67,4,0.01,124.19
